employee_id,name,company,ticker,department,level,performance_score,total_compensation_usd,tenure_years,potential_index,origin_region,socioeconomic_origin,first_generation_professional,adversity_origin_score,mental_strength
2222-0687,Tariq Bin Laden,Saudi Aramco,2222.SR,Upstream/Engineering,Senior,77.3,127100,6.0,72.5,Middle East,Working class,Yes,89.9,98.6
2222-0688,Tariq Al-Qahtani,Saudi Aramco,2222.SR,Operations,Principal,98.0,218400,17.2,53.5,Middle East,Affluent,No,24.5,70.2
2222-0689,Hessa Al-Anazi,Saudi Aramco,2222.SR,Supply Chain,Staff,88.4,199500,15.0,61.4,Middle East,Upper-middle,No,20.8,53.0
2222-0690,Saud Al-Harbi,Saudi Aramco,2222.SR,Refining & Chemicals,Staff,75.1,367200,9.5,66.5,Middle East,Middle,Yes,61.9,77.2
2222-0691,Nasser Al-Ghamdi,Saudi Aramco,2222.SR,Upstream/Engineering,Senior,82.4,297100,9.4,68.0,Africa,Lower-middle,Yes,72.2,70.3
2222-0692,Rana Al-Faraj,Saudi Aramco,2222.SR,Upstream/Engineering,Staff,84.5,172300,16.9,67.8,Middle East,Middle,No,45.7,58.8
2222-0693,Nasser Al-Ghamdi,Saudi Aramco,2222.SR,Upstream/Engineering,Senior,78.2,128400,19.0,65.4,Europe,Middle,No,47.3,60.7
2222-0694,Huda Al-Juhani,Saudi Aramco,2222.SR,Research & Tech,Principal,93.7,524800,11.9,77.4,Africa,Upper-middle,No,42.6,78.5
2222-0695,Noura Bin Laden,Saudi Aramco,2222.SR,Upstream/Engineering,Principal,86.8,116400,7.7,78.2,Middle East,Lower-middle,Yes,75.1,86.6
2222-0696,Abdullah Al-Anazi,Saudi Aramco,2222.SR,Upstream/Engineering,Senior Director,73.9,380000,10.6,60.2,Middle East,Middle,No,54.8,61.3
2222-0697,Bandar Al-Faraj,Saudi Aramco,2222.SR,Upstream/Engineering,Staff,76.4,79400,8.1,74.0,Middle East,Middle,Yes,63.7,73.2
2222-0698,Lina Al-Sulaiman,Saudi Aramco,2222.SR,Operations,Senior,86.1,228900,6.3,72.3,Middle East,Middle,No,30.0,70.8
2222-0699,Ziad Al-Shehri,Saudi Aramco,2222.SR,Upstream/Engineering,Staff,64.6,199800,10.0,54.5,Africa,Working class,Yes,84.6,72.1
2222-0700,Rana Bin Laden,Saudi Aramco,2222.SR,Refining & Chemicals,Senior,81.8,120100,6.1,59.1,Middle East,Lower-middle,No,65.0,65.9
2222-0701,Aisha Al-Sulaiman,Saudi Aramco,2222.SR,Operations,VP,86.2,996100,21.0,76.8,Middle East,Middle,No,61.0,75.0
2222-0702,Noura Al-Subaie,Saudi Aramco,2222.SR,Refining & Chemicals,Staff,89.7,136600,5.5,69.1,South Asia,Middle,Yes,61.3,83.9
2222-0703,Sara Al-Ghamdi,Saudi Aramco,2222.SR,Supply Chain,Senior,80.2,110400,7.9,63.4,Middle East,Middle,No,49.4,85.1
2222-0704,Tariq Bin Laden,Saudi Aramco,2222.SR,Upstream/Engineering,Senior,77.7,108700,13.1,63.3,Middle East,Lower-middle,No,57.7,78.7
2222-0705,Ziad Al-Nasser,Saudi Aramco,2222.SR,Sales & Trading,Senior,85.9,146100,21.5,61.6,Middle East,Middle,No,49.9,82.7
2222-0706,Faisal Al-Subaie,Saudi Aramco,2222.SR,People/HR,Senior,81.2,233900,10.5,67.3,Middle East,Working class,Yes,100.0,67.7
2222-0707,Sara Al-Saud,Saudi Aramco,2222.SR,Upstream/Engineering,Staff,70.5,184200,21.2,58.2,Middle East,Middle,No,43.3,67.3
2222-0708,Huda Al-Nasser,Saudi Aramco,2222.SR,Supply Chain,Director,88.8,549500,12.0,66.0,Middle East,Lower-middle,No,86.2,77.5
2222-0709,Reem Al-Harbi,Saudi Aramco,2222.SR,Finance,Senior,69.3,201100,14.4,58.9,Middle East,Upper-middle,No,33.0,64.9
2222-0710,Mohammed Al-Juhani,Saudi Aramco,2222.SR,Research & Tech,Director,81.1,282200,15.5,69.0,Africa,Middle,No,54.2,64.4
2222-0711,Tariq Al-Faraj,Saudi Aramco,2222.SR,Refining & Chemicals,VP,82.9,488500,20.5,53.9,Middle East,Middle,Yes,54.6,69.6
2222-0712,Maryam Al-Amri,Saudi Aramco,2222.SR,HSE/Safety,Senior,80.7,111600,21.2,57.3,South Asia,Middle,No,46.8,85.4
2222-0713,Huda Al-Sulaiman,Saudi Aramco,2222.SR,Supply Chain,Senior Director,80.4,453400,11.7,73.6,South Asia,Middle,Yes,47.5,74.0
2222-0714,Layla Al-Nasser,Saudi Aramco,2222.SR,Upstream/Engineering,Principal,82.9,374200,21.1,63.8,Middle East,Middle,No,60.6,78.6
2222-0715,Dana Al-Sulaiman,Saudi Aramco,2222.SR,Refining & Chemicals,Staff,87.3,140200,12.4,64.3,Southeast Asia,Upper-middle,Yes,41.8,49.5
2222-0716,Majed Al-Sulaiman,Saudi Aramco,2222.SR,Operations,Principal,79.6,188700,22.1,59.9,Middle East,Working class,Yes,99.5,60.7
2222-0717,Noura Al-Dossari,Saudi Aramco,2222.SR,Operations,Principal,83.3,311100,14.6,71.5,Middle East,Working class,Yes,78.0,64.8
2222-0718,Omar Al-Dossari,Saudi Aramco,2222.SR,Finance,Principal,86.5,250500,18.3,61.5,Southeast Asia,Working class,Yes,100.0,69.2
2222-0719,Hessa Al-Mutairi,Saudi Aramco,2222.SR,Upstream/Engineering,Director,81.5,122200,17.1,66.6,Southeast Asia,Working class,Yes,97.7,77.2
2222-0720,Lina Al-Saud,Saudi Aramco,2222.SR,Sales & Trading,Senior,76.3,53100,4.6,50.0,Middle East,Middle,No,52.2,59.2
2222-0721,Maryam Al-Juhani,Saudi Aramco,2222.SR,Research & Tech,Staff,80.6,259600,12.0,62.6,Middle East,Lower-middle,Yes,79.5,64.9
2222-0722,Jana Al-Amri,Saudi Aramco,2222.SR,Upstream/Engineering,Staff,85.1,97700,12.2,65.7,Middle East,Upper-middle,No,39.4,72.6
2222-0723,Tariq Al-Harbi,Saudi Aramco,2222.SR,Refining & Chemicals,Senior,81.4,69600,14.7,51.2,Middle East,Middle,No,53.4,55.7
2222-0724,Hamad Al-Subaie,Saudi Aramco,2222.SR,Operations,Senior,97.8,105000,4.6,53.0,Middle East,Lower-middle,Yes,71.7,59.7
2222-0725,Jana Al-Anazi,Saudi Aramco,2222.SR,Research & Tech,Senior,73.4,143900,13.8,49.5,Middle East,Lower-middle,No,68.6,65.0
2222-0726,Maryam Al-Amri,Saudi Aramco,2222.SR,Upstream/Engineering,Senior Director,81.0,341400,8.2,71.0,Middle East,Lower-middle,Yes,75.0,71.6
2222-0727,Nasser Al-Maliki,Saudi Aramco,2222.SR,Operations,Staff,85.8,159800,15.8,63.6,Middle East,Upper-middle,No,30.3,79.2
2222-0728,Khalid Al-Saud,Saudi Aramco,2222.SR,Operations,Senior Director,84.2,212300,10.1,61.4,Middle East,Affluent,No,26.4,77.4
2222-0729,Noura Al-Mutairi,Saudi Aramco,2222.SR,Upstream/Engineering,Senior,72.5,459200,19.1,57.3,Middle East,Lower-middle,No,63.4,52.3
2222-0730,Ziad Al-Saud,Saudi Aramco,2222.SR,Finance,Senior Director,89.4,674300,13.1,66.5,Middle East,Upper-middle,No,44.3,53.7
2222-0731,Lina Al-Sulaiman,Saudi Aramco,2222.SR,Operations,Staff,83.8,130300,9.0,69.8,Middle East,Middle,No,54.2,64.6
2222-0732,Huda Al-Maliki,Saudi Aramco,2222.SR,Upstream/Engineering,Principal,86.6,248700,15.2,62.6,Middle East,Lower-middle,Yes,80.5,64.0
2222-0733,Hessa Al-Shehri,Saudi Aramco,2222.SR,Refining & Chemicals,Senior,83.6,98300,16.8,61.5,Middle East,Lower-middle,No,64.4,92.4
2222-0734,Rana Al-Amri,Saudi Aramco,2222.SR,Operations,Principal,68.1,239600,9.4,63.7,Middle East,Lower-middle,Yes,71.7,58.4
2222-0735,Tariq Al-Mutairi,Saudi Aramco,2222.SR,Upstream/Engineering,Senior,75.5,169800,7.0,61.2,Middle East,Lower-middle,Yes,75.1,75.8
2222-0736,Nasser Al-Nasser,Saudi Aramco,2222.SR,Finance,Staff,78.5,215900,2.5,62.3,Middle East,Upper-middle,No,36.5,77.5
2222-0737,Fatima Al-Qahtani,Saudi Aramco,2222.SR,Operations,Senior,93.1,246200,7.6,58.9,Middle East,Upper-middle,No,29.0,88.8
2222-0738,Maryam Al-Sulaiman,Saudi Aramco,2222.SR,Supply Chain,Principal,67.5,443800,11.2,60.9,Middle East,Middle,Yes,54.6,58.3
2222-0739,Layla Al-Juhani,Saudi Aramco,2222.SR,Legal & Policy,Principal,85.9,174200,6.5,74.0,Middle East,Lower-middle,No,68.2,75.9
2222-0740,Dana Al-Dossari,Saudi Aramco,2222.SR,Finance,Senior,85.8,245500,12.0,56.1,Southeast Asia,Upper-middle,Yes,63.5,71.5
2222-0741,Dana Al-Juhani,Saudi Aramco,2222.SR,Upstream/Engineering,Staff,81.4,179500,10.2,58.9,Africa,Working class,Yes,92.7,75.6
2222-0742,Yousef Al-Juhani,Saudi Aramco,2222.SR,Operations,Director,79.9,347200,16.3,70.5,Middle East,Middle,No,57.4,64.8
2222-0743,Salem Al-Otaibi,Saudi Aramco,2222.SR,Upstream/Engineering,Staff,89.4,65700,12.2,64.3,Middle East,Lower-middle,No,61.1,57.5
2222-0744,Ziad Al-Zahrani,Saudi Aramco,2222.SR,People/HR,Senior Director,89.7,148000,14.9,73.1,Middle East,Working class,No,83.7,63.2
2222-0745,Yousef Al-Juhani,Saudi Aramco,2222.SR,Operations,Staff,78.5,266600,12.0,62.5,Middle East,Middle,Yes,58.7,61.1
2222-0746,Lina Al-Sulaiman,Saudi Aramco,2222.SR,Refining & Chemicals,Senior Director,86.4,739900,11.7,77.4,South Asia,Working class,No,84.3,76.9
2222-0747,Ziad Al-Juhani,Saudi Aramco,2222.SR,Upstream/Engineering,Principal,78.5,317200,23.6,62.1,Middle East,Middle,No,49.2,69.8
2222-0748,Khalid Al-Subaie,Saudi Aramco,2222.SR,People/HR,Staff,83.8,128600,3.3,65.9,Middle East,Affluent,Yes,39.1,65.9
2222-0749,Reem Al-Anazi,Saudi Aramco,2222.SR,Operations,VP,86.3,519800,23.4,81.2,Middle East,Working class,Yes,89.8,76.9
2222-0750,Khalid Al-Qahtani,Saudi Aramco,2222.SR,Supply Chain,Senior,92.8,151400,11.8,63.7,Middle East,Lower-middle,No,51.5,83.7
2222-0751,Abdullah Al-Ghamdi,Saudi Aramco,2222.SR,Refining & Chemicals,Senior,83.6,140200,14.2,64.5,Middle East,Lower-middle,Yes,76.3,92.6
2222-0752,Jana Al-Sulaiman,Saudi Aramco,2222.SR,Upstream/Engineering,Senior,74.3,236500,9.8,70.2,Middle East,Working class,Yes,94.2,70.7
2222-0753,Nasser Al-Anazi,Saudi Aramco,2222.SR,Operations,Principal,100.0,547600,15.3,80.6,Middle East,Middle,No,53.7,65.6
2222-0754,Lina Al-Amri,Saudi Aramco,2222.SR,Upstream/Engineering,Senior Director,77.4,236800,10.6,68.1,Middle East,Upper-middle,No,36.3,79.4
2222-0755,Hamad Al-Hassan,Saudi Aramco,2222.SR,Sales & Trading,Senior,66.8,502600,8.1,66.1,Middle East,Working class,Yes,97.9,65.3
2222-0756,Rana Al-Saud,Saudi Aramco,2222.SR,Supply Chain,SVP,86.7,471700,25.2,72.3,Middle East,Upper-middle,No,34.9,53.5
2222-0757,Dana Al-Juhani,Saudi Aramco,2222.SR,Research & Tech,Senior,89.1,318800,22.1,62.6,Middle East,Upper-middle,No,35.5,69.5
2222-0758,Khalid Al-Nasser,Saudi Aramco,2222.SR,Upstream/Engineering,Senior,86.8,208900,14.7,51.0,Middle East,Middle,No,45.9,63.3
2222-0759,Salem Al-Maliki,Saudi Aramco,2222.SR,Research & Tech,Principal,82.6,858400,13.9,62.0,Middle East,Lower-middle,Yes,77.5,63.8
2222-0760,Dana Al-Dossari,Saudi Aramco,2222.SR,HSE/Safety,Director,82.7,599900,8.8,59.6,Middle East,Working class,Yes,82.8,66.0
2222-0761,Salem Al-Amri,Saudi Aramco,2222.SR,Operations,Staff,78.9,79800,12.0,54.5,Middle East,Upper-middle,No,37.7,84.2
2222-0762,Nasser Al-Juhani,Saudi Aramco,2222.SR,Refining & Chemicals,Senior,78.3,139700,15.4,54.6,Middle East,Middle,Yes,60.8,77.5
2222-0763,Rana Al-Rashid,Saudi Aramco,2222.SR,Upstream/Engineering,Staff,86.0,139800,14.4,63.4,Africa,Lower-middle,No,74.0,64.3
2222-0764,Huda Al-Saud,Saudi Aramco,2222.SR,Refining & Chemicals,Senior,80.4,304700,4.9,55.3,Middle East,Middle,Yes,68.8,62.4
2222-0765,Amal Al-Nasser,Saudi Aramco,2222.SR,Upstream/Engineering,Senior,71.4,92700,7.3,64.7,Middle East,Working class,Yes,100.0,73.9
2222-0766,Hamad Al-Zahrani,Saudi Aramco,2222.SR,Operations,Staff,77.7,266700,3.4,67.7,Middle East,Working class,Yes,80.3,71.5
2222-0767,Jana Al-Juhani,Saudi Aramco,2222.SR,Research & Tech,Principal,85.0,103400,6.6,71.8,Middle East,Middle,No,61.5,58.3
2222-0768,Amal Al-Hassan,Saudi Aramco,2222.SR,Sales & Trading,Staff,72.4,201800,19.4,46.3,Middle East,Working class,Yes,94.2,64.3
2222-0769,Majed Al-Saud,Saudi Aramco,2222.SR,Refining & Chemicals,Staff,70.6,135700,23.5,60.4,Middle East,Working class,Yes,100.0,55.4
2222-0770,Faisal Al-Otaibi,Saudi Aramco,2222.SR,Finance,Principal,63.8,155700,11.8,63.5,South Asia,Middle,No,55.8,75.2
2222-0771,Majed Bin Laden,Saudi Aramco,2222.SR,Legal & Policy,Principal,82.8,265200,6.1,67.8,Middle East,Working class,Yes,92.6,98.1
2222-0772,Maryam Al-Maliki,Saudi Aramco,2222.SR,Upstream/Engineering,Senior,69.7,82700,6.6,67.7,Middle East,Lower-middle,Yes,78.8,67.0
2222-0773,Abdullah Al-Zahrani,Saudi Aramco,2222.SR,HSE/Safety,Staff,82.3,466900,12.7,58.9,Middle East,Middle,No,52.7,59.4
2222-0774,Layla Al-Sulaiman,Saudi Aramco,2222.SR,Operations,Senior,69.1,135600,18.0,41.8,South Asia,Lower-middle,No,57.9,64.3
2222-0775,Layla Al-Harbi,Saudi Aramco,2222.SR,Operations,Senior,68.1,164200,10.4,55.3,Middle East,Lower-middle,Yes,75.0,72.6
2222-0776,Layla Al-Shehri,Saudi Aramco,2222.SR,Sales & Trading,Staff,70.9,215100,8.7,63.6,East Asia,Upper-middle,No,42.7,63.9
2222-0777,Layla Al-Mutairi,Saudi Aramco,2222.SR,Legal & Policy,Principal,76.4,313000,8.0,66.8,Middle East,Lower-middle,No,63.3,65.7
2222-0778,Faisal Al-Maliki,Saudi Aramco,2222.SR,Upstream/Engineering,Principal,63.8,222000,7.3,72.9,Middle East,Middle,No,51.6,70.2
2222-0779,Khalid Al-Shehri,Saudi Aramco,2222.SR,Upstream/Engineering,Principal,75.4,375000,9.6,57.8,Middle East,Lower-middle,Yes,76.0,77.0
2222-0780,Hamad Bin Laden,Saudi Aramco,2222.SR,Finance,Senior Director,95.9,589900,19.7,61.9,Middle East,Lower-middle,Yes,71.6,56.5
2222-0781,Noura Al-Sulaiman,Saudi Aramco,2222.SR,HSE/Safety,Senior Director,73.7,258700,25.4,64.5,Europe,Working class,Yes,92.4,68.4
2222-0782,Mohammed Al-Otaibi,Saudi Aramco,2222.SR,Refining & Chemicals,Senior Director,92.2,235300,8.2,76.3,Southeast Asia,Upper-middle,No,41.5,79.3
2222-0783,Majed Al-Sulaiman,Saudi Aramco,2222.SR,Operations,Senior,70.0,67800,12.3,66.6,Middle East,Middle,Yes,60.2,55.3
2222-0784,Sara Al-Qahtani,Saudi Aramco,2222.SR,Upstream/Engineering,Director,74.1,163400,10.6,68.2,Middle East,Middle,No,41.1,96.4
2222-0785,Fatima Al-Juhani,Saudi Aramco,2222.SR,Operations,Senior,71.0,184200,9.9,74.6,Middle East,Working class,Yes,93.5,78.5
2222-0786,Bandar Al-Juhani,Saudi Aramco,2222.SR,Upstream/Engineering,Senior Director,71.8,327500,19.5,59.4,South Asia,Lower-middle,Yes,73.6,59.5
2222-0787,Hamad Al-Faraj,Saudi Aramco,2222.SR,Operations,Staff,72.7,321800,13.3,59.0,Europe,Upper-middle,No,39.4,68.3
2222-0788,Omar Al-Shehri,Saudi Aramco,2222.SR,Upstream/Engineering,Principal,83.3,449100,16.8,77.9,Middle East,Upper-middle,No,36.9,64.3
2222-0789,Lina Al-Juhani,Saudi Aramco,2222.SR,Operations,Principal,62.2,94500,3.1,68.0,Middle East,Lower-middle,No,67.9,67.6
2222-0790,Amal Al-Harbi,Saudi Aramco,2222.SR,Finance,Director,76.9,176400,13.5,62.6,Middle East,Middle,No,52.3,69.9
2222-0791,Noura Al-Nasser,Saudi Aramco,2222.SR,Operations,VP,76.1,1082900,14.2,70.7,Middle East,Affluent,No,8.3,51.7
2222-0792,Yousef Al-Subaie,Saudi Aramco,2222.SR,Finance,Director,94.3,514100,20.4,61.3,Middle East,Lower-middle,Yes,85.3,93.1
2222-0793,Lina Al-Faraj,Saudi Aramco,2222.SR,HSE/Safety,Staff,84.8,335600,7.8,72.6,Middle East,Lower-middle,Yes,70.4,84.8
2222-0794,Hessa Al-Sulaiman,Saudi Aramco,2222.SR,HSE/Safety,Staff,75.0,165500,7.4,60.6,Middle East,Affluent,No,25.3,61.0
2222-0795,Lina Al-Maliki,Saudi Aramco,2222.SR,Operations,Staff,90.2,178200,15.9,66.3,Middle East,Lower-middle,Yes,80.6,55.6
2222-0796,Jana Al-Faraj,Saudi Aramco,2222.SR,People/HR,Staff,76.1,91200,10.2,63.0,Middle East,Working class,Yes,93.8,80.6
2222-0797,Abdullah Al-Saud,Saudi Aramco,2222.SR,Upstream/Engineering,Senior,75.2,126200,8.1,76.3,Middle East,Upper-middle,No,41.2,74.1
2222-0798,Hamad Al-Dossari,Saudi Aramco,2222.SR,Supply Chain,Director,81.2,299600,21.0,59.2,Middle East,Lower-middle,No,65.8,50.1
2222-0799,Lina Al-Harbi,Saudi Aramco,2222.SR,Refining & Chemicals,Senior Director,99.4,353000,19.8,62.8,Middle East,Middle,Yes,66.4,74.3
2222-0800,Amal Al-Anazi,Saudi Aramco,2222.SR,Refining & Chemicals,VP,88.6,227400,10.0,70.2,Africa,Lower-middle,No,63.4,75.4
2222-0801,Ziad Al-Ghamdi,Saudi Aramco,2222.SR,Supply Chain,Director,79.7,234900,13.5,62.3,Middle East,Lower-middle,Yes,58.8,61.2
2222-0802,Noura Al-Saud,Saudi Aramco,2222.SR,Upstream/Engineering,Staff,77.5,178000,14.1,74.0,Middle East,Middle,No,64.6,74.1
2222-0803,Hessa Al-Hassan,Saudi Aramco,2222.SR,Upstream/Engineering,Senior,76.1,231000,17.0,56.9,Middle East,Upper-middle,No,37.4,77.4
2222-0804,Salem Al-Otaibi,Saudi Aramco,2222.SR,Operations,Senior,80.9,42800,5.6,65.0,Middle East,Lower-middle,No,77.3,68.6
2222-0805,Khalid Al-Amri,Saudi Aramco,2222.SR,Upstream/Engineering,Director,78.4,273700,12.0,75.3,Middle East,Lower-middle,No,65.0,78.4
2222-0806,Abdullah Bin Laden,Saudi Aramco,2222.SR,Operations,Principal,90.4,227800,9.2,57.8,Middle East,Lower-middle,Yes,67.8,83.4
2222-0807,Mohammed Al-Qahtani,Saudi Aramco,2222.SR,Sales & Trading,Senior Director,75.8,500900,25.4,61.9,Middle East,Middle,No,45.8,65.8
2222-0808,Maryam Al-Shehri,Saudi Aramco,2222.SR,HSE/Safety,Senior,90.1,150900,16.7,64.3,Middle East,Middle,No,50.3,65.7
2222-0809,Maryam Al-Sulaiman,Saudi Aramco,2222.SR,Sales & Trading,Senior,78.4,202500,12.3,60.1,Middle East,Middle,Yes,70.1,63.3
2222-0810,Fatima Al-Otaibi,Saudi Aramco,2222.SR,Upstream/Engineering,Staff,89.9,106500,13.5,59.8,Europe,Upper-middle,No,38.0,66.3
2222-0811,Omar Al-Dossari,Saudi Aramco,2222.SR,Operations,VP,91.9,608900,14.8,68.8,Middle East,Lower-middle,No,63.8,79.3
2222-0812,Noura Bin Laden,Saudi Aramco,2222.SR,Refining & Chemicals,Senior,71.5,166100,7.1,57.8,Middle East,Upper-middle,No,29.1,55.8
2222-0813,Reem Al-Shehri,Saudi Aramco,2222.SR,Research & Tech,Director,74.2,192300,8.9,67.7,Middle East,Lower-middle,Yes,67.1,92.6
2222-0814,Maryam Al-Maliki,Saudi Aramco,2222.SR,Operations,Senior Director,80.7,446300,22.6,68.0,Middle East,Working class,Yes,100.0,89.0
2222-0815,Salem Al-Mutairi,Saudi Aramco,2222.SR,Upstream/Engineering,Senior Director,71.8,342600,23.1,67.9,Middle East,Middle,No,51.4,60.2
2222-0816,Noura Al-Zahrani,Saudi Aramco,2222.SR,Operations,Staff,78.2,197000,19.9,55.9,Africa,Upper-middle,No,46.7,62.0
2222-0817,Aisha Al-Saud,Saudi Aramco,2222.SR,Upstream/Engineering,Staff,82.0,148300,18.1,59.6,South Asia,Middle,No,42.9,60.8
2222-0818,Maryam Al-Sulaiman,Saudi Aramco,2222.SR,Upstream/Engineering,Staff,60.3,151700,8.2,69.8,Middle East,Middle,No,49.5,74.1
2222-0819,Huda Al-Juhani,Saudi Aramco,2222.SR,Refining & Chemicals,Principal,81.9,269900,12.5,58.5,Middle East,Middle,No,62.9,77.7
2222-0820,Maryam Bin Laden,Saudi Aramco,2222.SR,Sales & Trading,Senior,65.0,235800,8.9,60.0,Middle East,Middle,No,46.8,74.1
2222-0821,Fatima Al-Faraj,Saudi Aramco,2222.SR,Finance,Senior Director,83.7,579900,20.3,61.1,Middle East,Lower-middle,No,77.1,79.1
2222-0822,Maryam Al-Rashid,Saudi Aramco,2222.SR,Operations,Director,91.4,308500,9.0,70.3,Middle East,Lower-middle,No,71.1,53.8
2222-0823,Huda Al-Shehri,Saudi Aramco,2222.SR,Research & Tech,Principal,84.9,259700,6.1,76.4,Middle East,Affluent,No,31.7,59.5
2222-0824,Lina Al-Maliki,Saudi Aramco,2222.SR,Upstream/Engineering,Director,80.9,297300,12.4,70.3,Middle East,Affluent,No,30.6,64.9
2222-0825,Rana Al-Anazi,Saudi Aramco,2222.SR,Operations,Principal,87.9,194700,13.5,67.3,Middle East,Affluent,No,17.7,56.8
2222-0826,Bandar Al-Rashid,Saudi Aramco,2222.SR,Research & Tech,Principal,81.4,374600,12.7,74.9,Middle East,Affluent,No,21.8,74.3
2222-0827,Lina Al-Dossari,Saudi Aramco,2222.SR,Research & Tech,Staff,85.7,168900,10.8,72.9,Southeast Asia,Affluent,No,32.6,59.3
2222-0828,Nasser Al-Mutairi,Saudi Aramco,2222.SR,Upstream/Engineering,Principal,63.5,127100,10.4,57.4,Middle East,Upper-middle,No,41.0,58.9
2222-0829,Fatima Bin Laden,Saudi Aramco,2222.SR,Supply Chain,Staff,95.4,157100,11.0,62.7,Middle East,Lower-middle,Yes,75.9,83.2
2222-0830,Khalid Al-Faraj,Saudi Aramco,2222.SR,HSE/Safety,Principal,89.8,1023200,33.6,60.2,Middle East,Working class,No,94.6,74.1
2222-0831,Abdullah Al-Sulaiman,Saudi Aramco,2222.SR,Research & Tech,Senior,71.3,224100,6.7,68.1,Middle East,Working class,Yes,89.2,75.0
2222-0832,Mohammed Al-Otaibi,Saudi Aramco,2222.SR,Sales & Trading,Senior,88.4,190700,5.9,68.1,Africa,Middle,Yes,66.8,75.8
2222-0833,Dana Al-Faraj,Saudi Aramco,2222.SR,Upstream/Engineering,Principal,75.5,320400,13.1,66.1,Middle East,Lower-middle,No,66.4,85.7
2222-0834,Reem Al-Hassan,Saudi Aramco,2222.SR,Upstream/Engineering,Director,81.9,568400,24.7,63.6,Middle East,Lower-middle,No,56.5,84.5
2222-0835,Reem Al-Maliki,Saudi Aramco,2222.SR,Upstream/Engineering,Senior,84.3,155500,9.9,57.6,South Asia,Middle,No,47.9,60.9
2222-0836,Abdullah Al-Shehri,Saudi Aramco,2222.SR,Supply Chain,Staff,74.4,121800,15.8,58.0,Middle East,Middle,No,41.8,77.9
2222-0837,Maryam Al-Subaie,Saudi Aramco,2222.SR,Supply Chain,Staff,91.2,222900,17.4,66.3,Middle East,Middle,Yes,60.8,75.4
2222-0838,Dana Al-Qahtani,Saudi Aramco,2222.SR,Upstream/Engineering,Senior,75.0,166300,8.4,52.5,Middle East,Middle,Yes,62.4,58.6
2222-0839,Bandar Al-Nasser,Saudi Aramco,2222.SR,Refining & Chemicals,Senior,86.2,173200,19.8,54.2,Middle East,Middle,Yes,61.4,58.8
2222-0840,Nasser Al-Nasser,Saudi Aramco,2222.SR,Sales & Trading,Senior,70.9,159900,8.9,64.4,Middle East,Lower-middle,Yes,61.8,67.3
2222-0841,Nasser Al-Zahrani,Saudi Aramco,2222.SR,Upstream/Engineering,Staff,83.9,79300,2.4,74.8,Middle East,Upper-middle,No,40.1,56.3
2222-0842,Khalid Al-Sulaiman,Saudi Aramco,2222.SR,Upstream/Engineering,Principal,82.9,312700,5.7,66.9,Middle East,Upper-middle,No,42.9,75.5
2222-0843,Salem Al-Zahrani,Saudi Aramco,2222.SR,Operations,Director,84.9,251100,5.6,72.6,Middle East,Middle,Yes,55.5,63.4
2222-0844,Abdullah Al-Zahrani,Saudi Aramco,2222.SR,HSE/Safety,Staff,73.4,217800,8.2,59.0,Middle East,Upper-middle,No,41.4,61.6
2222-0845,Layla Al-Maliki,Saudi Aramco,2222.SR,Upstream/Engineering,Staff,100.0,237900,3.2,84.4,Middle East,Middle,Yes,63.0,80.5
2222-0846,Noura Al-Shehri,Saudi Aramco,2222.SR,Upstream/Engineering,VP,62.8,602800,28.9,73.4,Middle East,Upper-middle,No,45.3,76.0
2222-0847,Saud Al-Mutairi,Saudi Aramco,2222.SR,Upstream/Engineering,Senior,85.1,96200,16.8,61.0,Southeast Asia,Lower-middle,No,72.5,60.1
2222-0848,Hessa Bin Laden,Saudi Aramco,2222.SR,People/HR,Staff,93.4,142900,17.9,73.7,Southeast Asia,Upper-middle,No,32.5,74.0
2222-0849,Dana Al-Ghamdi,Saudi Aramco,2222.SR,Research & Tech,Principal,79.4,293800,10.8,75.0,Africa,Middle,No,48.7,68.6
2222-0850,Sara Al-Harbi,Saudi Aramco,2222.SR,HSE/Safety,Senior Director,90.8,375800,18.7,68.1,Middle East,Working class,No,89.4,78.2
2222-0851,Saud Bin Laden,Saudi Aramco,2222.SR,Upstream/Engineering,SVP,79.5,398500,14.3,66.6,Middle East,Affluent,No,27.5,54.6
2222-0852,Noura Al-Dossari,Saudi Aramco,2222.SR,HSE/Safety,Director,92.9,271000,17.9,60.2,Middle East,Middle,No,41.7,69.6
2222-0853,Reem Al-Hassan,Saudi Aramco,2222.SR,Upstream/Engineering,Senior Director,72.5,414100,13.0,72.7,South Asia,Lower-middle,Yes,89.8,71.0
2222-0854,Noura Al-Shehri,Saudi Aramco,2222.SR,Operations,Senior,90.5,107500,18.9,57.9,South Asia,Affluent,No,29.6,73.8
2222-0855,Aisha Al-Hassan,Saudi Aramco,2222.SR,Finance,Senior,87.2,50400,5.9,44.8,Middle East,Lower-middle,Yes,70.1,69.7
2222-0856,Omar Al-Amri,Saudi Aramco,2222.SR,Upstream/Engineering,Staff,79.7,69100,7.9,76.7,Middle East,Middle,No,53.2,60.0
2222-0857,Faisal Al-Amri,Saudi Aramco,2222.SR,Upstream/Engineering,Senior Director,80.8,215600,17.1,75.0,Europe,Middle,No,59.8,86.2
2222-0858,Dana Al-Rashid,Saudi Aramco,2222.SR,People/HR,Staff,89.4,77900,4.0,74.5,Middle East,Affluent,No,4.8,79.1
